,Robot,Traditional_Scoring_High,Traditional_Scoring_Low,Technical_Scoring,Autonomous_Scoring,Endgame,Fouls,Defense,Competition,Year
191,frc93,0.10359712230215828,0.0,1.0,0.8141119221411193,0.7791666666666666,1.0,0.7967130065975493,2017arc,2017
192,frc245,0.21377183967112026,1.0,1.0,0.8080562314138957,0.9739583333333333,0.8472222222222222,0.6139549952874649,2017arc,2017
193,frc217,0.2271325796505653,0.00392156862745098,1.0,0.7408759124087592,0.826388888888889,0.9045138888888888,0.5355109173735468,2017arc,2017
194,frc930,0.615621788283659,0.01568627450980392,1.0,0.6226007028926737,0.9444444444444445,0.9427083333333334,0.6523425227772539,2017arc,2017
195,frc6344,0.18129496402877704,0.1411764705882353,1.0,0.8776966747769667,0.9208333333333333,0.7479166666666667,0.6715362865221488,2017arc,2017
196,frc2363,0.19403905447070913,0.2823529411764706,1.0,0.8985131116517978,0.8027777777777777,0.5874999999999999,0.30902450518378866,2017arc,2017
197,frc225,0.7756080849606031,0.0784313725490196,1.0,0.8995223934396684,0.9050925925925924,0.8599537037037037,0.1635969735050787,2017arc,2017
198,frc1058,0.17471736896197326,0.1568627450980392,1.0,0.8597819230422638,0.9837962962962963,0.6435185185185185,0.521324222431668,2017arc,2017
199,frc2337,0.6583919677444858,0.32579185520361986,1.0,0.9528978726059018,0.7083333333333334,0.6121794871794871,0.2609566446748349,2017arc,2017
200,frc558,0.3425830763960261,0.00261437908496732,1.0,0.8578895196900064,0.8460648148148148,0.7199074074074074,0.02618075191119478,2017arc,2017
201,frc1325,0.07502569373072972,0.08627450980392157,1.0,0.7692619626926196,0.8854166666666665,0.7899305555555556,0.5263312912346841,2017arc,2017
202,frc3990,0.12456320657759506,0.023529411764705882,1.0,0.6596918085969181,0.8854166666666665,0.8625,0.8417766258246936,2017arc,2017
203,frc3770,0.26762589928057556,0.09411764705882353,1.0,0.6687753446877535,0.8854166666666665,0.8166666666666667,0.5373468426013197,2017arc,2017
204,frc5243,0.0,0.09411764705882353,1.0,0.7766423357664234,0.8854166666666665,0.8625,0.6805490103675775,2017arc,2017
205,frc2611,0.14717368961973284,0.18823529411764706,1.0,0.7819410651527439,0.9208333333333333,0.7555555555555555,0.5847470939365378,2017arc,2017
206,frc70,0.3073760771602499,0.09773755656108596,1.0,0.9502776218104685,0.844551282051282,0.6474358974358974,0.6615221489161167,2017arc,2017
207,frc5172,1.0,0.09803921568627452,1.0,0.7427683157610165,0.8854166666666665,0.6180555555555555,0.5363454288407162,2017arc,2017
208,frc2590,0.34180002936426374,0.20168067226890757,1.0,0.8491484184914843,0.9107142857142857,0.5744047619047619,0.45480173690588344,2017arc,2017
209,frc1730,0.27220672441638527,0.20168067226890757,1.0,0.9553933495539335,0.8854166666666665,0.4107142857142857,0.3539450653022755,2017arc,2017
210,frc3357,0.49420055792101025,0.20168067226890757,1.0,1.0,0.8348214285714285,0.23065476190476197,0.22090009425070678,2017arc,2017
211,frc2834,0.21377183967112026,0.054901960784313725,1.0,0.8004866180048662,0.9149305555555554,0.7517361111111112,0.6197965755576494,2017arc,2017
212,frc3176,0.23556012332990756,0.11764705882352941,1.0,0.7914030819140309,0.85,0.19791666666666663,0.550365221489161,2017arc,2017
213,frc222,0.058581706063720464,0.11764705882352941,1.0,0.7314138956474724,0.8854166666666665,0.8854166666666666,0.7216069745523092,2017arc,2017
214,frc3539,0.08633093525179858,0.23529411764705882,1.0,0.6623411732900785,0.8559027777777777,0.6371527777777778,0.4812676720075399,2017arc,2017
215,frc188,0.08221993833504627,0.23529411764705882,1.0,0.8780751554474181,0.9149305555555554,0.6753472222222222,0.4186793119698399,2017arc,2017
216,frc2137,0.16903452028293334,0.16608996539792387,1.0,0.724679166070321,0.9166666666666665,0.8651960784313726,0.585532516493874,2017arc,2017
217,frc2075,0.02713257965056527,0.004705882352941177,1.0,0.7857258718572587,0.8145833333333333,0.9083333333333333,0.9939915174363805,2017arc,2017
218,frc4779,0.11099691675231245,0.004705882352941177,1.0,0.7334955393349554,0.85,0.9541666666666667,0.9469250706880301,2017arc,2017
219,frc5709,0.3120246659815006,0.004705882352941177,1.0,0.781184103811841,0.8854166666666665,0.65625,0.8177426955702166,2017arc,2017
220,frc2574,0.10359712230215828,0.004705882352941177,1.0,0.851581508515815,0.9562499999999999,0.8166666666666667,0.7045829406220548,2017arc,2017
221,frc3090,0.27872559095580685,0.004705882352941177,1.0,0.745985401459854,0.7083333333333334,0.42708333333333326,0.5814090480678604,2017arc,2017
222,frc648,0.2392600205549846,0.004705882352941177,1.0,0.6880778588807785,0.7791666666666666,0.5416666666666666,0.6274740810556081,2017arc,2017
223,frc4970,0.2824254881808839,0.009411764705882354,1.0,0.8981346309813462,0.7437499999999999,0.8395833333333333,0.45823515551366645,2017arc,2017
224,frc3623,0.1775950668036999,0.10352941176470588,1.0,0.6733171127331711,0.8145833333333333,0.7708333333333333,0.6595193213949107,2017arc,2017
225,frc6334,0.1782677753900776,0.01711229946524064,1.0,0.6967485069674851,0.9981060606060606,0.75,0.8162860937366118,2017arc,2017
226,frc3467,0.35989909371204337,0.03422459893048128,1.0,0.72255400722554,0.9015151515151514,0.9583333333333334,0.8618049010367578,2017arc,2017
227,frc67,0.13276101807629528,0.2463667820069204,1.0,0.8709508134153904,1.0,0.7708333333333333,0.8129123468426016,2017arc,2017
228,frc865,0.49259415996614486,0.002768166089965398,1.0,0.9230475645245932,0.8958333333333333,0.7303921568627451,0.0,2017arc,2017
229,frc1025,0.12456320657759512,0.13176470588235295,1.0,0.6665044606650445,0.9208333333333333,0.9770833333333333,0.9939915174363805,2017arc,2017
230,frc6746,0.21089414182939362,0.15529411764705883,1.0,0.5915652879156529,0.8854166666666665,0.725,0.5463595664467483,2017arc,2017
231,frc1011,0.0,0.0,0.9743589743589743,0.7980392156862745,0.8000000000000002,0.8666666666666667,0.11770065657242387,2017azcmp,2017
232,frc2449,0.0,0.0,0.967948717948718,0.7441176470588234,0.65,0.8611111111111112,0.7509044620125959,2017azcmp,2017
233,frc4146,0.0,0.0,1.0,0.8715937657114127,0.7692307692307693,0.5726495726495726,0.1508982776569542,2017azcmp,2017
234,frc4183,0.0,0.0,1.0,0.8519607843137255,0.75,0.6111111111111112,0.22765643842958583,2017azcmp,2017
235,frc4565,0.0,0.0,0.967948717948718,0.6434640522875816,0.75,0.5833333333333333,0.755326276296396,2017azcmp,2017
236,frc60,0.0,0.0,1.0,0.5374183006535947,0.75,0.6944444444444444,0.39568538121398905,2017azcmp,2017
237,frc6314,0.0,0.0,1.0,0.7513071895424837,0.85,0.7222222222222222,0.6315154763499936,2017azcmp,2017
238,frc6413,0.0,0.0,1.0,0.4133986928104575,0.9500000000000001,0.6944444444444444,0.7037384429853943,2017azcmp,2017
239,frc6479,0.0,0.0,0.967948717948718,0.5212418300653595,0.9500000000000001,0.5555555555555556,1.0,2017azcmp,2017
240,frc6518,0.0,0.0,1.0,0.3109477124183006,0.75,0.5555555555555556,0.5592925097145921,2017azcmp,2017
241,frc6530,0.0,0.0,1.0,0.7531045751633986,0.85,0.6944444444444444,0.663942114431194,2017azcmp,2017
242,frc6683,0.0,0.0,1.0,0.5248366013071895,0.5,0.0,0.1628031622671851,2017azcmp,2017
243,frc991,0.0,0.0,1.0,0.8085470085470086,0.8615384615384616,0.6581196581196581,0.13819973407270764,2017azcmp,2017
244,frc842,1.0,0.0,1.0,0.5356209150326797,0.9333333333333335,0.8148148148148148,0.4914913573629907,2017azcmp,2017
245,frc1726,0.21999999999999997,0.0,1.0,0.9849673202614377,0.9600000000000001,0.7777777777777778,0.1471794184644247,2017azcmp,2017
246,frc4841,0.3,0.0,1.0,0.48529411764705876,0.85,0.16666666666666663,0.5784537049443926,2017azcmp,2017
247,frc698,0.3,0.0,1.0,0.6380718954248366,0.9,0.5555555555555556,0.5460270668631919,2017azcmp,2017
248,frc3019,0.42500000000000004,0.0,1.0,0.7549019607843137,0.7000000000000001,0.7222222222222222,0.9941042476216001,2017azcmp,2017
249,frc3577,0.42500000000000004,0.0,1.0,0.5194444444444444,0.65,0.6944444444444444,0.7155299477421952,2017azcmp,2017
250,frc6372,0.42500000000000004,0.0,1.0,0.8627450980392156,0.75,0.4722222222222222,0.5828755192281927,2017azcmp,2017
251,frc2486,0.08,0.0,1.0,0.9159477124183006,0.7200000000000001,0.8888888888888888,0.354709902184108,2017azcmp,2017
252,frc3944,0.1692307692307692,0.0,1.0,0.8749120160884866,0.8923076923076922,0.9145299145299145,0.09194075387295296,2017azcmp,2017
253,frc2403,0.01818181818181818,0.0,1.0,0.673202614379085,0.8363636363636365,0.8787878787878788,0.41913439635535343,2017azcmp,2017
254,frc1492,0.44999999999999996,0.0,0.9786324786324786,0.7309368191721133,1.0,0.5185185185185185,0.5985975255705928,2017azcmp,2017
255,frc2375,0.44999999999999996,0.0,1.0,0.657843137254902,0.9333333333333335,0.7962962962962963,0.7784179731117961,2017azcmp,2017
256,frc2478,0.5272727272727272,0.0,1.0,1.0,0.8363636363636365,1.0,0.3773281522176069,2017azcmp,2017
257,frc498,0.3272727272727272,0.0,1.0,0.7437908496732025,0.8727272727272729,0.4747474747474747,0.0,2017azcmp,2017
258,frc2662,0.0,1.0,1.0,0.5302287581699345,0.8000000000000002,0.9166666666666666,0.6550984858635939,2017azcmp,2017
259,frc6352,0.0,1.0,0.967948717948718,0.8447712418300652,0.7000000000000001,0.7222222222222222,0.31609272410558753,2017azcmp,2017
260,frc996,0.09999999999999999,1.0,1.0,0.4349673202614379,0.55,0.8611111111111112,0.48559560498459087,2017azcmp,2017
261,frc141,0.055,0.03428571428571429,1.0,0.8204081632653063,0.7619047619047618,0.7488372093023256,0.1293692245881882,2017arli,2017
262,frc1764,0.4888888888888889,0.0,1.0,0.6037414965986395,0.5079365079365079,0.0,0.1647247890719164,2017arli,2017
263,frc1912,0.0,0.014285714285714285,1.0,0.5867346938775512,0.6095238095238096,0.5116279069767442,0.8600508905852413,2017arli,2017
264,frc2080,0.05833333333333333,0.011688311688311689,1.0,0.5510204081632654,0.7896103896103895,0.4862579281183932,0.6617115307352347,2017arli,2017
265,frc2333,0.2520833333333333,0.008035714285714285,1.0,0.774872448979592,0.7714285714285714,0.6598837209302325,0.24814182402571336,2017arli,2017
266,frc2992,0.007638888888888889,0.08571428571428573,1.0,1.0,0.8380952380952381,0.5639534883720931,0.6088790678987546,2017arli,2017
267,frc3039,0.15714285714285714,0.0,1.0,0.5400874635568513,0.8163265306122449,0.37209302325581395,0.3800149228031915,2017arli,2017
268,frc3061,0.0,0.0,1.0,0.42517006802721097,0.6095238095238096,0.627906976744186,0.10874514530601331,2017arli,2017
269,frc3160,0.025,0.0,1.0,0.39100185528756964,0.6233766233766234,0.7145877378435518,0.4170349537967057,2017arli,2017
270,frc3310,0.17760416666666665,0.008035714285714285,1.0,0.894451530612245,0.9428571428571428,0.7383720930232558,0.4453595821615107,2017arli,2017
271,frc3507,0.0,0.08181818181818182,1.0,0.453617810760668,0.7064935064935064,0.5052854122621564,0.6918441141020487,2017arli,2017
272,frc3612,0.0,0.0,1.0,0.5442176870748301,0.6603174603174603,0.255813953488372,0.43283781974018976,2017arli,2017
273,frc3937,0.015277777777777777,0.0,1.0,0.6798469387755103,0.6857142857142857,0.6686046511627908,0.5657894736842106,2017arli,2017
274,frc4522,0.06302083333333333,0.0,1.0,0.5978954081632654,0.8285714285714285,0.5683139534883721,0.7254419445560464,2017arli,2017
275,frc4523,0.04888888888888889,0.3514285714285715,1.0,0.8255102040816328,0.700952380952381,0.9162790697674419,0.5147448774608273,2017arli,2017
276,frc4576,0.0,0.0,1.0,0.28911564625850344,0.40634920634920635,0.41860465116279066,0.211865541716888,2017arli,2017
277,frc4635,0.0,0.0,1.0,0.7786989795918368,0.8571428571428571,0.8430232558139534,0.4776767778224186,2017arli,2017
278,frc5437,0.1113095238095238,0.0,1.0,0.6559766763848397,0.9469387755102041,0.521594684385382,0.43494231762612656,2017arli,2017
279,frc5541,0.010185185185185184,0.0,1.0,0.7057823129251702,0.3047619047619048,0.9767441860465116,0.7937592071782505,2017arli,2017
280,frc6131,0.5194444444444445,0.6,1.0,0.4047619047619048,0.45714285714285713,0.5348837209302326,0.7642962367751436,2017arli,2017
281,frc6183,0.0,0.0,1.0,0.6105442176870749,0.40634920634920635,0.3023255813953487,0.6950582563278422,2017arli,2017
282,frc3616,0.022916666666666665,0.0,0.9786324786324786,0.49617346938775514,0.6476190476190475,0.4593023255813954,0.27963037364403354,2017arli,2017
283,frc6640,0.1986111111111111,0.06428571428571428,0.9786324786324786,0.5841836734693878,0.5333333333333333,0.7034883720930232,0.32161510646846114,2017arli,2017
284,frc1421,0.0,0.15194805194805194,0.9090909090909091,0.7166048237476811,0.6649350649350649,0.8287526427061311,0.42908798714343105,2017arli,2017
285,frc5454,0.6518518518518518,0.17142857142857143,0.8888888888888888,0.2568027210884354,0.1523809523809524,0.8837209302325582,0.8114369894201149,2017arli,2017
286,frc6602,0.10185185185185186,0.0,0.8888888888888888,0.5255102040816327,0.5079365079365079,0.39534883720930225,0.7333601178518814,2017arli,2017
287,frc2004,0.0,0.0,0.9145299145299144,0.47108843537414974,0.3047619047619048,0.06976744186046513,0.38422391857506366,2017arli,2017
288,frc6728,0.04074074074074074,0.32857142857142857,0.9145299145299144,0.3996598639455783,0.25396825396825395,0.627906976744186,0.795232355698406,2017arli,2017
289,frc6055,0.09166666666666666,0.11142857142857142,0.982905982905983,0.892857142857143,0.6095238095238096,0.7906976744186046,0.27786259541984754,2017arli,2017
290,frc5721,0.20370370370370372,0.08571428571428572,0.8034188034188035,0.21258503401360548,0.25396825396825395,0.4651162790697674,0.6022498995580555,2017arli,2017
291,frc3337,0.06111111111111111,0.0,0.9715099715099714,0.29591836734693877,0.3555555555555555,0.5116279069767442,0.6994777018883084,2017arli,2017
292,frc3468,0.02037037037037037,0.15714285714285714,0.9715099715099714,0.5901360544217689,0.3047619047619048,1.0,0.8836212669077268,2017arli,2017
293,frc4490,0.11203703703703705,0.0,0.9715099715099714,0.598639455782313,0.5587301587301587,0.8372093023255813,0.7716619793759206,2017arli,2017
294,frc5002,0.1527777777777778,0.0,0.9715099715099714,0.2653061224489796,0.45714285714285713,0.2325581395348838,0.45346189902236533,2017arli,2017
295,frc5568,0.3462962962962963,0.0,0.9715099715099714,0.20408163265306126,0.5079365079365079,0.18604651162790697,0.7259943752511044,2017arli,2017
296,frc5729,0.010185185185185184,1.0,0.9715099715099714,0.41666666666666674,0.25396825396825395,1.0,0.8305879201821342,2017arli,2017
297,frc6186,0.33611111111111114,0.14285714285714285,0.9715099715099714,0.32482993197278914,0.25396825396825395,0.4651162790697674,0.6891656622472208,2017arli,2017
298,frc938,0.010185185185185184,0.17142857142857143,0.9715099715099714,0.6377551020408163,0.3047619047619048,0.7674418604651163,0.5875184143565019,2017arli,2017
299,frc6586,0.010185185185185184,0.0,0.8603988603988604,0.3571428571428572,0.3047619047619048,0.255813953488372,0.3915896611758404,2017arli,2017
300,frc1775,1.0,0.05844155844155843,0.9533799533799533,0.5231910946196661,0.6649350649350649,0.7526427061310782,0.45801526717557284,2017arli,2017
301,frc364,0.03333333333333333,0.03506493506493506,0.9533799533799533,0.5426716141001856,0.41558441558441556,0.39112050739957716,0.0,2017arli,2017
302,frc4524,0.055,0.11571428571428571,0.9230769230769231,0.3000000000000001,0.3657142857142857,0.14186046511627914,0.4201687424668539,2017arli,2017
303,frc3319,0.14404761904761906,0.11938775510204085,0.9816849816849816,0.5903790087463557,0.783673469387755,0.5365448504983389,0.38759111519256173,2017arli,2017
304,frc5006,0.03333333333333333,0.0,0.8624708624708624,0.7736549165120594,0.6649350649350649,0.41014799154334036,0.6906388107673762,2017arli,2017
305,frc5153,0.09166666666666666,0.0,0.9487179487179488,0.5617346938775512,0.6399999999999999,0.8534883720930233,0.633627963037364,2017arli,2017
306,frc16,0.4869791666666667,0.0,0.9839743589743589,0.7251275510204083,1.0,0.5944767441860466,0.41552832462836464,2017arli,2017
307,frc3991,0.1661458333333333,0.048214285714285716,0.9839743589743589,0.639030612244898,0.8857142857142856,0.6206395348837209,0.20256629168340698,2017arli,2017
308,frc5889,0.016666666666666666,0.21038961038961038,0.9766899766899767,0.7138218923933211,0.6233766233766234,0.562367864693446,0.30735235034150277,2017arli,2017
309,frc3350,0.0,0.0,0.9430199430199431,0.5612244897959184,0.3047619047619048,0.41860465116279066,0.6862193652069102,2017arli,2017
310,frc5045,0.0,0.0,0.9430199430199431,0.7840136054421769,0.5587301587301587,0.37209302325581395,0.5801526717557248,2017arli,2017
311,frc6492,0.010185185185185184,0.08571428571428572,0.9430199430199431,0.9217687074829932,0.5079365079365079,0.6511627906976744,1.0,2017arli,2017
312,frc1011,0.06070460704607047,0.006349206349206348,1.0,0.49096334185848256,0.6731707317073171,0.7948717948717949,0.7559177337989911,2017azfl,2017
313,frc115,0.006323396567299006,0.0,1.0,0.6501847115657858,1.0,0.7596153846153845,0.2764196093648949,2017azfl,2017
314,frc1160,0.40216802168021676,0.009523809523809523,1.0,0.48320545609548166,0.7609756097560976,0.8371794871794871,0.42467986030267796,2017azfl,2017
315,frc1165,0.07243163340724317,0.1948051948051948,1.0,0.5637061148570099,0.4390243902439025,0.769230769230769,0.5681024447031433,2017azfl,2017
316,frc1492,0.2845528455284552,0.027210884353741492,1.0,0.37404092071611256,0.878048780487805,0.9862637362637363,0.48852486279727253,2017azfl,2017
317,frc192,0.025293586269196023,0.0,1.0,0.7000568343279341,1.0,0.6185897435897435,0.300607942051481,2017azfl,2017
318,frc2486,0.07879924953095685,0.1172161172161172,1.0,1.0,0.776735459662289,0.7189349112426034,0.48141846512044423,2017azfl,2017
319,frc3187,0.10347376201034737,0.1991341991341991,1.0,0.46093931643803765,0.23946784922394682,0.9423076923076923,0.9522700814901053,2017azfl,2017
320,frc3309,1.0,0.0,1.0,0.42866276945560833,0.6898954703832753,0.7445054945054945,0.39522700814901024,2017azfl,2017
321,frc4146,0.22764227642276422,0.06265664160401004,1.0,0.7507066899986539,0.8549422336328626,0.9433198380566801,0.23448318117762426,2017azfl,2017
322,frc4153,0.0525328330206379,0.0695970695970696,1.0,0.6649616368286445,0.5403377110694184,0.6863905325443787,0.8370197904540165,2017azfl,2017
323,frc4183,0.07879924953095685,0.0,1.0,0.8452685421994885,0.4727954971857411,0.7840236686390532,0.5355959523596311,2017azfl,2017
324,frc4400,0.19660014781966,0.20779220779220778,1.0,0.38537549407114624,0.5188470066518848,0.5769230769230769,0.3247962747380675,2017azfl,2017
325,frc4565,0.017510944340212633,0.06593406593406594,1.0,0.7544757033248083,0.776735459662289,0.8653846153846154,0.5484015402525299,2017azfl,2017
326,frc498,0.02626641651031895,0.0036630036630036626,1.0,0.7301790281329923,0.7091932457786116,0.735207100591716,0.7217694994179282,2017azfl,2017
